Read Date,Account Number,Name,Meter,kWh,kW
"3/22/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/22/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/23/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/24/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/25/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/26/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/27/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"3/28/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
