Read Date,Account Number,Name,Meter,kWh,kW
"3/5/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","138.60","277.20"
"3/5/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","146.82","293.64"
"3/5/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","140.82","281.64"
"3/5/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","145.02","290.04"
"3/5/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","146.64","293.28"
"3/5/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682","139.74","279.48"
"3/5/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682","134.82","269.64"
"3/5/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682","136.92","273.84"
"3/5/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682","134.16","268.32"
"3/5/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682","127.14","254.28"
"3/5/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682","131.94","263.88"
"3/5/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682","134.40","268.80"
"3/5/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682","133.20","266.40"
"3/5/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682","135.66","271.32"
"3/5/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682","133.92","267.84"
"3/5/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682","139.62","279.24"
"3/5/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682","130.74","261.48"
"3/5/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682","130.56","261.12"
"3/5/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682","135.00","270.00"
"3/5/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682","144.90","289.80"
"3/5/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682","138.60","277.20"
"3/5/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682","107.16","214.32"
"3/5/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682","102.06","204.12"
"3/5/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682","100.08","200.16"
"3/5/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682","102.06","204.12"
"3/5/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682","100.74","201.48"
"3/5/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682","100.92","201.84"
"3/5/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682","102.00","204.00"
"3/5/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682","106.80","213.60"
"3/5/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682","107.64","215.28"
"3/5/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682","108.54","217.08"
"3/6/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682","112.14","224.28"
"3/6/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682","114.06","228.12"
"3/6/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682","108.84","217.68"
"3/6/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682","111.36","222.72"
"3/6/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682","114.24","228.48"
"3/6/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682","116.40","232.80"
"3/6/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682","119.34","238.68"
"3/6/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682","126.60","253.20"
"3/6/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682","145.32","290.64"
"3/6/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682","151.44","302.88"
"3/6/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682","151.26","302.52"
"3/6/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682","149.88","299.76"
"3/6/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682","151.26","302.52"
"3/6/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682","157.14","314.28"
"3/6/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682","179.94","359.88"
"3/6/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682","173.46","346.92"
"3/6/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682","173.04","346.08"
"3/6/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","171.36","342.72"
"3/6/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","169.86","339.72"
"3/6/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","158.64","317.28"
"3/6/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","161.40","322.80"
"3/6/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","163.50","327.00"
"3/6/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682","161.64","323.28"
"3/6/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682","166.56","333.12"
"3/6/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682","164.16","328.32"
"3/6/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682","169.32","338.64"
"3/6/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682","166.02","332.04"
"3/6/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682","167.16","334.32"
"3/6/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682","171.36","342.72"
"3/6/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682","167.52","335.04"
"3/6/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682","167.22","334.44"
"3/6/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682","171.66","343.32"
"3/6/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682","170.64","341.28"
"3/6/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682","170.82","341.64"
"3/6/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682","169.92","339.84"
"3/6/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682","173.40","346.80"
"3/6/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682","177.00","354.00"
"3/6/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682","167.04","334.08"
"3/6/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682","137.46","274.92"
"3/6/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682","130.14","260.28"
"3/6/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682","132.24","264.48"
"3/6/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682","127.62","255.24"
"3/6/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682","131.40","262.80"
"3/6/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682","126.12","252.24"
"3/6/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682","127.20","254.40"
"3/6/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682","130.32","260.64"
"3/6/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682","126.78","253.56"
"3/6/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682","123.18","246.36"
"3/7/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682","124.86","249.72"
"3/7/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682","119.46","238.92"
"3/7/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682","122.04","244.08"
"3/7/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682","120.48","240.96"
"3/7/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682","121.38","242.76"
"3/7/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682","123.36","246.72"
"3/7/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682","125.76","251.52"
"3/7/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682","130.38","260.76"
"3/7/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682","142.98","285.96"
"3/7/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682","147.36","294.72"
"3/7/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682","145.62","291.24"
"3/7/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682","149.76","299.52"
"3/7/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682","154.02","308.04"
"3/7/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682","156.78","313.56"
"3/7/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682","161.82","323.64"
"3/7/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682","158.16","316.32"
"3/7/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682","161.10","322.20"
"3/7/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","150.54","301.08"
"3/7/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","140.52","281.04"
"3/7/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","129.60","259.20"
"3/7/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","123.84","247.68"
"3/7/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","116.82","233.64"
"3/7/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682","115.20","230.40"
"3/7/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682","115.56","231.12"
"3/7/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682","115.92","231.84"
"3/7/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682","115.86","231.72"
"3/7/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682","114.06","228.12"
"3/7/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682","115.80","231.60"
"3/7/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682","116.28","232.56"
"3/7/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682","114.42","228.84"
"3/7/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682","119.70","239.40"
"3/7/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682","117.12","234.24"
"3/7/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682","119.16","238.32"
"3/7/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682","122.82","245.64"
"3/7/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682","126.60","253.20"
"3/7/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682","131.70","263.40"
"3/7/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682","143.28","286.56"
"3/7/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682","148.92","297.84"
"3/7/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682","155.94","311.88"
"3/7/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682","164.40","328.80"
"3/7/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682","163.14","326.28"
"3/7/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682","167.58","335.16"
"3/7/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682","168.00","336.00"
"3/7/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682","169.38","338.76"
"3/7/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682","173.88","347.76"
"3/7/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682","165.36","330.72"
"3/7/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682","140.82","281.64"
"3/7/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682","140.10","280.20"
"3/8/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682","138.78","277.56"
"3/8/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682","139.56","279.12"
"3/8/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682","133.98","267.96"
"3/8/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682","134.04","268.08"
"3/8/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682","135.34","270.68"
"3/8/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682","136.64","273.28"
"3/8/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682","137.94","275.88"
"3/8/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682","147.72","295.44"
"3/8/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682","154.56","309.12"
"3/8/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682","150.66","301.32"
"3/8/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682","152.76","305.52"
"3/8/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682","158.46","316.92"
"3/8/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682","156.24","312.48"
"3/8/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682","170.34","340.68"
"3/8/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682","185.52","371.04"
"3/8/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","179.10","358.20"
"3/8/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","169.98","339.96"
"3/8/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","149.22","298.44"
"3/8/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","132.78","265.56"
"3/8/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","124.86","249.72"
"3/8/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682","113.28","226.56"
"3/8/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682","106.56","213.12"
"3/8/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682","106.74","213.48"
"3/8/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682","112.20","224.40"
"3/8/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682","108.84","217.68"
"3/8/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682","109.20","218.40"
"3/8/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682","108.24","216.48"
"3/8/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682","110.76","221.52"
"3/8/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682","122.22","244.44"
"3/8/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682","122.40","244.80"
"3/8/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682","121.14","242.28"
"3/8/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682","124.80","249.60"
"3/8/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682","130.62","261.24"
"3/8/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682","126.36","252.72"
"3/8/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682","128.34","256.68"
"3/8/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682","134.82","269.64"
"3/8/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682","139.08","278.16"
"3/8/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682","138.96","277.92"
"3/8/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682","141.54","283.08"
"3/8/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682","147.18","294.36"
"3/8/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682","141.36","282.72"
"3/8/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682","149.46","298.92"
"3/8/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682","150.24","300.48"
"3/8/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682","150.42","300.84"
"3/8/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682","155.28","310.56"
"3/8/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682","144.30","288.60"
"3/9/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682","117.84","235.68"
"3/9/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682","108.36","216.72"
"3/9/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682","113.94","227.88"
"3/9/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682","111.06","222.12"
"3/9/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682","111.00","222.00"
"3/9/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682","118.38","236.76"
"3/9/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682","117.30","234.60"
"3/9/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682","122.64","245.28"
"3/9/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682","128.22","256.44"
"3/9/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682","129.96","259.92"
"3/9/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682","134.16","268.32"
"3/9/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682","137.64","275.28"
"3/9/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682","141.72","283.44"
"3/9/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682","148.44","296.88"
"3/9/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682","170.22","340.44"
"3/9/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682","165.72","331.44"
"3/9/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682","162.18","324.36"
"3/9/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","150.30","300.60"
"3/9/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","149.16","298.32"
"3/9/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","144.30","288.60"
"3/9/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","141.60","283.20"
"3/9/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","145.74","291.48"
"3/9/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682","151.74","303.48"
"3/9/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682","154.62","309.24"
"3/9/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682","154.32","308.64"
"3/9/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682","152.34","304.68"
"3/9/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682","155.76","311.52"
"3/9/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682","156.90","313.80"
"3/9/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682","155.34","310.68"
"3/9/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682","150.24","300.48"
"3/9/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682","161.40","322.80"
"3/9/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682","161.58","323.16"
"3/9/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682","168.06","336.12"
"3/9/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682","165.18","330.36"
"3/9/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682","164.70","329.40"
"3/9/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682","163.62","327.24"
"3/9/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682","157.74","315.48"
"3/9/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682","132.54","265.08"
"3/9/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682","76.02","152.04"
"3/9/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682","70.68","141.36"
"3/9/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682","69.78","139.56"
"3/9/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682","70.02","140.04"
"3/9/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682","71.22","142.44"
"3/9/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682","73.20","146.40"
"3/9/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682","72.60","145.20"
"3/9/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682","78.54","157.08"
"3/9/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682","73.62","147.24"
"3/9/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682","72.66","145.32"
"3/10/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682","68.04","136.08"
"3/10/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682","75.42","150.84"
"3/10/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682","74.70","149.40"
"3/10/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682","75.18","150.36"
"3/10/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682","79.08","158.16"
"3/10/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682","80.16","160.32"
"3/10/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682","77.82","155.64"
"3/10/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682","87.54","175.08"
"3/10/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682","118.98","237.96"
"3/10/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682","123.42","246.84"
"3/10/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682","140.04","280.08"
"3/10/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682","144.12","288.24"
"3/10/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682","140.58","281.16"
"3/10/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682","145.20","290.40"
"3/10/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682","153.90","307.80"
"3/10/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682","157.80","315.60"
"3/10/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682","158.76","317.52"
"3/10/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","156.18","312.36"
"3/10/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","160.68","321.36"
"3/10/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","155.94","311.88"
"3/10/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","137.64","275.28"
"3/10/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","154.50","309.00"
"3/10/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682","153.96","307.92"
"3/10/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682","155.28","310.56"
"3/10/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682","158.40","316.80"
"3/10/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682","151.14","302.28"
"3/10/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682","158.88","317.76"
"3/10/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682","157.08","314.16"
"3/10/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682","156.30","312.60"
"3/10/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682","158.04","316.08"
"3/10/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682","159.72","319.44"
"3/10/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682","153.96","307.92"
"3/10/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682","148.14","296.28"
"3/10/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682","156.90","313.80"
"3/10/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682","153.48","306.96"
"3/10/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682","150.00","300.00"
"3/10/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682","147.72","295.44"
"3/10/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682","131.22","262.44"
"3/10/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682","84.90","169.80"
"3/10/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682","73.20","146.40"
"3/10/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682","68.58","137.16"
"3/10/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682","64.68","129.36"
"3/10/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682","66.42","132.84"
"3/10/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682","66.78","133.56"
"3/10/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682","66.84","133.68"
"3/10/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682","66.30","132.60"
"3/10/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682","63.24","126.48"
"3/10/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682","63.60","127.20"
"3/11/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682","64.08","128.16"
"3/11/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682","66.30","132.60"
"3/11/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682","66.96","133.92"
"3/11/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682","69.18","138.36"
"3/11/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682","74.10","148.20"
"3/11/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682","70.14","140.28"
"3/11/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682","70.02","140.04"
"3/11/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682","78.78","157.56"
"3/11/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682","110.94","221.88"
"3/11/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682","136.26","272.52"
"3/11/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682","148.08","296.16"
"3/11/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682","144.72","289.44"
"3/11/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682","155.70","311.40"
"3/11/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682","152.22","304.44"
"3/11/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682","155.64","311.28"
"3/11/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682","157.14","314.28"
"3/11/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682","151.92","303.84"
"3/11/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","148.02","296.04"
"3/11/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","143.94","287.88"
"3/11/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","135.18","270.36"
"3/11/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","132.66","265.32"
"3/11/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","129.90","259.80"
"3/11/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682","131.58","263.16"
"3/11/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682","130.98","261.96"
"3/11/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682","134.34","268.68"
"3/11/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682","134.22","268.44"
"3/11/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682","137.52","275.04"
"3/11/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682","135.00","270.00"
"3/11/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682","141.48","282.96"
"3/11/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682","147.54","295.08"
"3/11/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682","158.64","317.28"
"3/11/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682","155.22","310.44"
"3/11/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682","158.76","317.52"
"3/11/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682","152.04","304.08"
"3/11/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682","151.02","302.04"
"3/11/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682","146.40","292.80"
"3/11/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682","151.56","303.12"
"3/11/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682","128.70","257.40"
"3/11/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682","89.34","178.68"
"3/11/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682","86.64","173.28"
"3/11/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682","83.34","166.68"
